Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
2.26464430759302e+001	(6.14950776602777e+000dB,-1.32497838286562e+000°)
2.26986485188378e+001	(6.14951593889261e+000dB,-1.32803456808543e+000°)
2.27509743077203e+001	(6.14952414945581e+000dB,-1.33109781098090e+000°)
2.28034207200038e+001	(6.14953239789117e+000dB,-1.33416812790791e+000°)
2.28559880337539e+001	(6.14954068437325e+000dB,-1.33724553526066e+000°)
2.29086765276773e+001	(6.14954900907740e+000dB,-1.34033004947170e+000°)
2.29614864811232e+001	(6.14955737217982e+000dB,-1.34342168701211e+000°)
2.30144181740847e+001	(6.14956577385750e+000dB,-1.34652046439153e+000°)
2.30674718872003e+001	(6.14957421428825e+000dB,-1.34962639815828e+000°)
2.31206479017555e+001	(6.14958269365066e+000dB,-1.35273950489943e+000°)
2.31739464996844e+001	(6.14959121212422e+000dB,-1.35585980124094e+000°)
2.32273679635707e+001	(6.14959976988918e+000dB,-1.35898730384770e+000°)
2.32809125766497e+001	(6.14960836712663e+000dB,-1.36212202942366e+000°)
2.33345806228096e+001	(6.14961700401851e+000dB,-1.36526399471191e+000°)
2.33883723865931e+001	(6.14962568074761e+000dB,-1.36841321649478e+000°)
2.34422881531988e+001	(6.14963439749753e+000dB,-1.37156971159392e+000°)
2.34963282084826e+001	(6.14964315445272e+000dB,-1.37473349687044e+000°)
2.35504928389597e+001	(6.14965195179850e+000dB,-1.37790458922494e+000°)
2.36047823318053e+001	(6.14966078972102e+000dB,-1.38108300559765e+000°)
2.36591969748571e+001	(6.14966966840730e+000dB,-1.38426876296852e+000°)
2.37137370566161e+001	(6.14967858804521e+000dB,-1.38746187835729e+000°)
2.37684028662483e+001	(6.14968754882351e+000dB,-1.39066236882365e+000°)
2.38231946935865e+001	(6.14969655093179e+000dB,-1.39387025146725e+000°)
2.38781128291313e+001	(6.14970559456055e+000dB,-1.39708554342786e+000°)
2.39331575640534e+001	(6.14971467990113e+000dB,-1.40030826188545e+000°)
2.39883291901945e+001	(6.14972380714579e+000dB,-1.40353842406028e+000°)
2.40436280000689e+001	(6.14973297648764e+000dB,-1.40677604721301e+000°)
2.40990542868655e+001	(6.14974218812070e+000dB,-1.41002114864477e+000°)
2.41546083444489e+001	(6.14975144223987e+000dB,-1.41327374569731e+000°)
2.42102904673613e+001	(6.14976073904096e+000dB,-1.41653385575306e+000°)
2.42661009508237e+001	(6.14977007872067e+000dB,-1.41980149623521e+000°)
2.43220400907377e+001	(6.14977946147661e+000dB,-1.42307668460787e+000°)
2.43781081836871e+001	(6.14978888750728e+000dB,-1.42635943837611e+000°)
2.44343055269393e+001	(6.14979835701216e+000dB,-1.42964977508610e+000°)
2.44906324184470e+001	(6.14980787019154e+000dB,-1.43294771232519e+000°)
2.45470891568498e+001	(6.14981742724674e+000dB,-1.43625326772200e+000°)
2.46036760414758e+001	(6.14982702837993e+000dB,-1.43956645894655e+000°)
2.46603933723429e+001	(6.14983667379423e+000dB,-1.44288730371036e+000°)
2.47172414501608e+001	(6.14984636369373e+000dB,-1.44621581976649e+000°)
2.47742205763324e+001	(6.14985609828341e+000dB,-1.44955202490973e+000°)
2.48313310529552e+001	(6.14986587776922e+000dB,-1.45289593697664e+000°)
2.48885731828234e+001	(6.14987570235805e+000dB,-1.45624757384568e+000°)
2.49459472694291e+001	(6.14988557225775e+000dB,-1.45960695343727e+000°)
2.50034536169638e+001	(6.14989548767710e+000dB,-1.46297409371397e+000°)
2.50610925303206e+001	(6.14990544882588e+000dB,-1.46634901268051e+000°)
2.51188643150953e+001	(6.14991545591480e+000dB,-1.46973172838392e+000°)
2.51767692775881e+001	(6.14992550915558e+000dB,-1.47312225891364e+000°)
2.52348077248053e+001	(6.14993560876085e+000dB,-1.47652062240161e+000°)
2.52929799644609e+001	(6.14994575494429e+000dB,-1.47992683702238e+000°)
2.53512863049786e+001	(6.14995594792051e+000dB,-1.48334092099321e+000°)
2.54097270554925e+001	(6.14996618790513e+000dB,-1.48676289257419e+000°)
2.54683025258499e+001	(6.14997647511477e+000dB,-1.49019277006831e+000°)
2.55270130266120e+001	(6.14998680976701e+000dB,-1.49363057182161e+000°)
2.55858588690559e+001	(6.14999719208048e+000dB,-1.49707631622326e+000°)
2.56448403651767e+001	(6.15000762227478e+000dB,-1.50053002170563e+000°)
2.57039578276881e+001	(6.15001810057053e+000dB,-1.50399170674448e+000°)
2.57632115700252e+001	(6.15002862718937e+000dB,-1.50746138985898e+000°)
2.58226019063454e+001	(6.15003920235395e+000dB,-1.51093908961188e+000°)
2.58821291515304e+001	(6.15004982628796e+000dB,-1.51442482460958e+000°)
2.59417936211876e+001	(6.15006049921609e+000dB,-1.51791861350224e+000°)
2.60015956316522e+001	(6.15007122136410e+000dB,-1.52142047498391e+000°)
2.60615354999884e+001	(6.15008199295877e+000dB,-1.52493042779261e+000°)
2.61216135439915e+001	(6.15009281422791e+000dB,-1.52844849071044e+000°)
2.61818300821893e+001	(6.15010368540039e+000dB,-1.53197468256373e+000°)
2.62421854338439e+001	(6.15011460670615e+000dB,-1.53550902222307e+000°)
2.63026799189533e+001	(6.15012557837616e+000dB,-1.53905152860349e+000°)
2.63633138582533e+001	(6.15013660064247e+000dB,-1.54260222066454e+000°)
2.64240875732189e+001	(6.15014767373816e+000dB,-1.54616111741041e+000°)
2.64850013860665e+001	(6.15015879789746e+000dB,-1.54972823789000e+000°)
2.65460556197548e+001	(6.15016997335559e+000dB,-1.55330360119708e+000°)
2.66072505979875e+001	(6.15018120034891e+000dB,-1.55688722647038e+000°)
2.66685866452142e+001	(6.15019247911484e+000dB,-1.56047913289370e+000°)
2.67300640866326e+001	(6.15020380989190e+000dB,-1.56407933969601e+000°)
2.67916832481898e+001	(6.15021519291971e+000dB,-1.56768786615159e+000°)
2.68534444565845e+001	(6.15022662843898e+000dB,-1.57130473158009e+000°)
2.69153480392686e+001	(6.15023811669155e+000dB,-1.57492995534671e+000°)
2.69773943244486e+001	(6.15024965792034e+000dB,-1.57856355686226e+000°)
2.70395836410879e+001	(6.15026125236941e+000dB,-1.58220555558327e+000°)
2.71019163189079e+001	(6.15027290028394e+000dB,-1.58585597101215e+000°)
2.71643926883902e+001	(6.15028460191023e+000dB,-1.58951482269725e+000°)
2.72270130807785e+001	(6.15029635749570e+000dB,-1.59318213023300e+000°)
2.72897778280798e+001	(6.15030816728894e+000dB,-1.59685791326003e+000°)
2.73526872630665e+001	(6.15032003153966e+000dB,-1.60054219146526e+000°)
2.74157417192782e+001	(6.15033195049874e+000dB,-1.60423498458203e+000°)
2.74789415310234e+001	(6.15034392441818e+000dB,-1.60793631239020e+000°)
2.75422870333811e+001	(6.15035595355115e+000dB,-1.61164619471629e+000°)
2.76057785622029e+001	(6.15036803815199e+000dB,-1.61536465143356e+000°)
2.76694164541145e+001	(6.15038017847623e+000dB,-1.61909170246218e+000°)
2.77332010465178e+001	(6.15039237478054e+000dB,-1.62282736776926e+000°)
2.77971326775923e+001	(6.15040462732277e+000dB,-1.62657166736905e+000°)
2.78612116862971e+001	(6.15041693636199e+000dB,-1.63032462132302e+000°)
2.79254384123728e+001	(6.15042930215843e+000dB,-1.63408624973996e+000°)
2.79898131963430e+001	(6.15044172497353e+000dB,-1.63785657277612e+000°)
2.80543363795165e+001	(6.15045420506992e+000dB,-1.64163561063534e+000°)
2.81190083039888e+001	(6.15046674271144e+000dB,-1.64542338356912e+000°)
2.81838293126439e+001	(6.15047933816316e+000dB,-1.64921991187681e+000°)
2.82487997491564e+001	(6.15049199169135e+000dB,-1.65302521590562e+000°)
2.83139199579932e+001	(6.15050470356350e+000dB,-1.65683931605085e+000°)
2.83791902844149e+001	(6.15051747404836e+000dB,-1.66066223275596e+000°)
2.84446110744785e+001	(6.15053030341588e+000dB,-1.66449398651268e+000°)
2.85101826750385e+001	(6.15054319193726e+000dB,-1.66833459786113e+000°)
2.85759054337488e+001	(6.15055613988496e+000dB,-1.67218408738996e+000°)
2.86417796990652e+001	(6.15056914753267e+000dB,-1.67604247573647e+000°)
2.87078058202463e+001	(6.15058221515537e+000dB,-1.67990978358670e+000°)
2.87739841473560e+001	(6.15059534302927e+000dB,-1.68378603167557e+000°)
2.88403150312654e+001	(6.15060853143187e+000dB,-1.68767124078704e+000°)
2.89067988236541e+001	(6.15062178064193e+000dB,-1.69156543175413e+000°)
2.89734358770126e+001	(6.15063509093952e+000dB,-1.69546862545915e+000°)
2.90402265446438e+001	(6.15064846260595e+000dB,-1.69938084283376e+000°)
2.91071711806654e+001	(6.15066189592386e+000dB,-1.70330210485913e+000°)
2.91742701400110e+001	(6.15067539117719e+000dB,-1.70723243256599e+000°)
2.92415237784327e+001	(6.15068894865116e+000dB,-1.71117184703486e+000°)
2.93089324525025e+001	(6.15070256863232e+000dB,-1.71512036939609e+000°)
2.93764965196146e+001	(6.15071625140852e+000dB,-1.71907802083000e+000°)
2.94442163379869e+001	(6.15072999726895e+000dB,-1.72304482256705e+000°)
2.95120922666632e+001	(6.15074380650411e+000dB,-1.72702079588791e+000°)
2.95801246655148e+001	(6.15075767940587e+000dB,-1.73100596212358e+000°)
2.96483138952427e+001	(6.15077161626740e+000dB,-1.73500034265558e+000°)
2.97166603173796e+001	(6.15078561738323e+000dB,-1.73900395891602e+000°)
2.97851642942912e+001	(6.15079968304924e+000dB,-1.74301683238774e+000°)
2.98538261891789e+001	(6.15081381356271e+000dB,-1.74703898460443e+000°)
2.99226463660812e+001	(6.15082800922222e+000dB,-1.75107043715077e+000°)
2.99916251898758e+001	(6.15084227032776e+000dB,-1.75511121166255e+000°)
3.00607630262816e+001	(6.15085659718069e+000dB,-1.75916132982679e+000°)
3.01300602418605e+001	(6.15087099008378e+000dB,-1.76322081338189e+000°)
3.01995172040194e+001	(6.15088544934112e+000dB,-1.76728968411773e+000°)
3.02691342810123e+001	(6.15089997525828e+000dB,-1.77136796387581e+000°)
3.03389118419420e+001	(6.15091456814217e+000dB,-1.77545567454938e+000°)
3.04088502567621e+001	(6.15092922830116e+000dB,-1.77955283808359e+000°)
3.04789498962791e+001	(6.15094395604500e+000dB,-1.78365947647558e+000°)
3.05492111321544e+001	(6.15095875168488e+000dB,-1.78777561177461e+000°)
3.06196343369060e+001	(6.15097361553341e+000dB,-1.79190126608224e+000°)
3.06902198839108e+001	(6.15098854790464e+000dB,-1.79603646155240e+000°)
3.07609681474063e+001	(6.15100354911407e+000dB,-1.80018122039159e+000°)
3.08318795024928e+001	(6.15101861947863e+000dB,-1.80433556485893e+000°)
3.09029543251352e+001	(6.15103375931672e+000dB,-1.80849951726634e+000°)
3.09741929921651e+001	(6.15104896894820e+000dB,-1.81267309997868e+000°)
3.10455958812828e+001	(6.15106424869440e+000dB,-1.81685633541386e+000°)
3.11171633710594e+001	(6.15107959887812e+000dB,-1.82104924604296e+000°)
3.11888958409386e+001	(6.15109501982365e+000dB,-1.82525185439042e+000°)
3.12607936712388e+001	(6.15111051185677e+000dB,-1.82946418303409e+000°)
3.13328572431551e+001	(6.15112607530473e+000dB,-1.83368625460546e+000°)
3.14050869387614e+001	(6.15114171049633e+000dB,-1.83791809178969e+000°)
3.14774831410124e+001	(6.15115741776182e+000dB,-1.84215971732584e+000°)
3.15500462337455e+001	(6.15117319743303e+000dB,-1.84641115400695e+000°)
3.16227766016830e+001	(6.15118904984326e+000dB,-1.85067242468018e+000°)
3.16956746304341e+001	(6.15120497532737e+000dB,-1.85494355224696e+000°)
3.17687407064969e+001	(6.15122097422176e+000dB,-1.85922455966313e+000°)
3.18419752172605e+001	(6.15123704686436e+000dB,-1.86351546993905e+000°)
3.19153785510068e+001	(6.15125319359464e+000dB,-1.86781630613978e+000°)
3.19889510969132e+001	(6.15126941475367e+000dB,-1.87212709138515e+000°)
3.20626932450539e+001	(6.15128571068404e+000dB,-1.87644784884999e+000°)
3.21366053864024e+001	(6.15130208172994e+000dB,-1.88077860176419e+000°)
3.22106879128335e+001	(6.15131852823713e+000dB,-1.88511937341285e+000°)
3.22849412171255e+001	(6.15133505055298e+000dB,-1.88947018713645e+000°)
3.23593656929620e+001	(6.15135164902639e+000dB,-1.89383106633100e+000°)
3.24339617349341e+001	(6.15136832400793e+000dB,-1.89820203444812e+000°)
3.25087297385426e+001	(6.15138507584978e+000dB,-1.90258311499523e+000°)
3.25836701002001e+001	(6.15140190490567e+000dB,-1.90697433153566e+000°)
3.26587832172328e+001	(6.15141881153101e+000dB,-1.91137570768881e+000°)
3.27340694878830e+001	(6.15143579608283e+000dB,-1.91578726713031e+000°)
3.28095293113111e+001	(6.15145285891978e+000dB,-1.92020903359211e+000°)
3.28851630875975e+001	(6.15147000040219e+000dB,-1.92464103086267e+000°)
3.29609712177449e+001	(6.15148722089201e+000dB,-1.92908328278706e+000°)
3.30369541036806e+001	(6.15150452075286e+000dB,-1.93353581326716e+000°)
3.31131121482583e+001	(6.15152190035005e+000dB,-1.93799864626174e+000°)
3.31894457552602e+001	(6.15153936005054e+000dB,-1.94247180578665e+000°)
3.32659553293996e+001	(6.15155690022298e+000dB,-1.94695531591495e+000°)
3.33426412763226e+001	(6.15157452123771e+000dB,-1.95144920077704e+000°)
3.34195040026106e+001	(6.15159222346680e+000dB,-1.95595348456081e+000°)
3.34965439157819e+001	(6.15161000728398e+000dB,-1.96046819151184e+000°)
3.35737614242946e+001	(6.15162787306471e+000dB,-1.96499334593344e+000°)
3.36511569375482e+001	(6.15164582118619e+000dB,-1.96952897218689e+000°)
3.37287308658860e+001	(6.15166385202733e+000dB,-1.97407509469156e+000°)
3.38064836205973e+001	(6.15168196596881e+000dB,-1.97863173792502e+000°)
3.38844156139194e+001	(6.15170016339301e+000dB,-1.98319892642323e+000°)
3.39625272590400e+001	(6.15171844468408e+000dB,-1.98777668478069e+000°)
3.40408189700992e+001	(6.15173681022797e+000dB,-1.99236503765056e+000°)
3.41192911621920e+001	(6.15175526041235e+000dB,-1.99696400974483e+000°)
3.41979442513700e+001	(6.15177379562669e+000dB,-2.00157362583446e+000°)
3.42767786546441e+001	(6.15179241626225e+000dB,-2.00619391074951e+000°)
3.43557947899865e+001	(6.15181112271209e+000dB,-2.01082488937935e+000°)
3.44349930763329e+001	(6.15182991537103e+000dB,-2.01546658667277e+000°)
3.45143739335847e+001	(6.15184879463576e+000dB,-2.02011902763810e+000°)
3.45939377826113e+001	(6.15186776090477e+000dB,-2.02478223734342e+000°)
3.46736850452522e+001	(6.15188681457834e+000dB,-2.02945624091671e+000°)
3.47536161443196e+001	(6.15190595605864e+000dB,-2.03414106354593e+000°)
3.48337315036002e+001	(6.15192518574966e+000dB,-2.03883673047927e+000°)
3.49140315478577e+001	(6.15194450405721e+000dB,-2.04354326702524e+000°)
3.49945167028348e+001	(6.15196391138905e+000dB,-2.04826069855282e+000°)
3.50751873952558e+001	(6.15198340815470e+000dB,-2.05298905049168e+000°)
3.51560440528288e+001	(6.15200299476564e+000dB,-2.05772834833226e+000°)
3.52370871042477e+001	(6.15202267163520e+000dB,-2.06247861762596e+000°)
3.53183169791947e+001	(6.15204243917862e+000dB,-2.06723988398530e+000°)
3.53997341083425e+001	(6.15206229781304e+000dB,-2.07201217308405e+000°)
3.54813389233566e+001	(6.15208224795748e+000dB,-2.07679551065743e+000°)
3.55631318568975e+001	(6.15210229003294e+000dB,-2.08158992250222e+000°)
3.56451133426234e+001	(6.15212242446231e+000dB,-2.08639543447696e+000°)
3.57272838151919e+001	(6.15214265167044e+000dB,-2.09121207250205e+000°)
3.58096437102626e+001	(6.15216297208411e+000dB,-2.09603986256000e+000°)
3.58921934644995e+001	(6.15218338613206e+000dB,-2.10087883069549e+000°)
3.59749335155732e+001	(6.15220389424499e+000dB,-2.10572900301560e+000°)
3.60578643021632e+001	(6.15222449685559e+000dB,-2.11059040568992e+000°)
3.61409862639603e+001	(6.15224519439854e+000dB,-2.11546306495076e+000°)
3.62242998416688e+001	(6.15226598731048e+000dB,-2.12034700709327e+000°)
3.63078054770091e+001	(6.15228687603008e+000dB,-2.12524225847563e+000°)
3.63915036127197e+001	(6.15230786099801e+000dB,-2.13014884551919e+000°)
3.64753946925597e+001	(6.15232894265695e+000dB,-2.13506679470864e+000°)
3.65594791613115e+001	(6.15235012145163e+000dB,-2.13999613259218e+000°)
3.66437574647823e+001	(6.15237139782880e+000dB,-2.14493688578168e+000°)
3.67282300498074e+001	(6.15239277223726e+000dB,-2.14988908095284e+000°)
3.68128973642521e+001	(6.15241424512787e+000dB,-2.15485274484535e+000°)
3.68977598570140e+001	(6.15243581695358e+000dB,-2.15982790426306e+000°)
3.69828179780256e+001	(6.15245748816935e+000dB,-2.16481458607417e+000°)
3.70680721782565e+001	(6.15247925923231e+000dB,-2.16981281721134e+000°)
3.71535229097162e+001	(6.15250113060160e+000dB,-2.17482262467191e+000°)
3.72391706254558e+001	(6.15252310273853e+000dB,-2.17984403551805e+000°)
3.73250157795710e+001	(6.15254517610650e+000dB,-2.18487707687689e+000°)
3.74110588272043e+001	(6.15256735117101e+000dB,-2.18992177594077e+000°)
3.74973002245473e+001	(6.15258962839973e+000dB,-2.19497815996731e+000°)
3.75837404288433e+001	(6.15261200826245e+000dB,-2.20004625627967e+000°)
3.76703798983898e+001	(6.15263449123112e+000dB,-2.20512609226666e+000°)
3.77572190925405e+001	(6.15265707777985e+000dB,-2.21021769538292e+000°)
3.78442584717082e+001	(6.15267976838490e+000dB,-2.21532109314912e+000°)
3.79314984973671e+001	(6.15270256352478e+000dB,-2.22043631315209e+000°)
3.80189396320550e+001	(6.15272546368009e+000dB,-2.22556338304501e+000°)
3.81065823393762e+001	(6.15274846933372e+000dB,-2.23070233054761e+000°)
3.81944270840035e+001	(6.15277158097073e+000dB,-2.23585318344629e+000°)
3.82824743316811e+001	(6.15279479907839e+000dB,-2.24101596959432e+000°)
3.83707245492267e+001	(6.15281812414624e+000dB,-2.24619071691203e+000°)
3.84591782045342e+001	(6.15284155666603e+000dB,-2.25137745338696e+000°)
3.85478357665760e+001	(6.15286509713179e+000dB,-2.25657620707402e+000°)
3.86366977054058e+001	(6.15288874603977e+000dB,-2.26178700609573e+000°)
3.87257644921606e+001	(6.15291250388853e+000dB,-2.26700987864230e+000°)
3.88150365990637e+001	(6.15293637117891e+000dB,-2.27224485297191e+000°)
3.89045144994269e+001	(6.15296034841401e+000dB,-2.27749195741082e+000°)
3.89941986676532e+001	(6.15298443609927e+000dB,-2.28275122035354e+000°)
3.90840895792390e+001	(6.15300863474243e+000dB,-2.28802267026306e+000°)
3.91741877107771e+001	(6.15303294485356e+000dB,-2.29330633567099e+000°)
3.92644935399588e+001	(6.15305736694503e+000dB,-2.29860224517775e+000°)
3.93550075455766e+001	(6.15308190153163e+000dB,-2.30391042745274e+000°)
3.94457302075266e+001	(6.15310654913043e+000dB,-2.30923091123455e+000°)
3.95366620068116e+001	(6.15313131026090e+000dB,-2.31456372533112e+000°)
3.96278034255427e+001	(6.15315618544490e+000dB,-2.31990889861988e+000°)
3.97191549469428e+001	(6.15318117520666e+000dB,-2.32526646004803e+000°)
3.98107170553485e+001	(6.15320628007280e+000dB,-2.33063643863263e+000°)
3.99024902362130e+001	(6.15323150057237e+000dB,-2.33601886346084e+000°)
3.99944749761085e+001	(6.15325683723684e+000dB,-2.34141376369006e+000°)
4.00866717627291e+001	(6.15328229060010e+000dB,-2.34682116854817e+000°)
4.01790810848928e+001	(6.15330786119849e+000dB,-2.35224110733365e+000°)
4.02717034325447e+001	(6.15333354957081e+000dB,-2.35767360941581e+000°)
4.03645392967593e+001	(6.15335935625831e+000dB,-2.36311870423498e+000°)
4.04575891697430e+001	(6.15338528180473e+000dB,-2.36857642130265e+000°)
4.05508535448371e+001	(6.15341132675629e+000dB,-2.37404679020171e+000°)
4.06443329165200e+001	(6.15343749166171e+000dB,-2.37952984058660e+000°)
4.07380277804100e+001	(6.15346377707221e+000dB,-2.38502560218354e+000°)
4.08319386332679e+001	(6.15349018354157e+000dB,-2.39053410479065e+000°)
4.09260659729998e+001	(6.15351671162606e+000dB,-2.39605537827822e+000°)
4.10204102986594e+001	(6.15354336188452e+000dB,-2.40158945258884e+000°)
4.11149721104509e+001	(6.15357013487833e+000dB,-2.40713635773764e+000°)
4.12097519097317e+001	(6.15359703117145e+000dB,-2.41269612381241e+000°)
